claim_id,age,policy_tenure_years,claim_amount,annual_premium,num_claims_history,days_to_report,incident_severity,insurance_type,incident_type,police_report_filed,witnesses,vehicle_age_years,deductible_amount,customer_region,fraud_flag
CLM104525,25,5.8,44434.72,1360.2,11,14,Total Loss,Auto,Theft,0,2,14,1000,East,0
CLM104526,59,11.8,17380.97,3326.94,8,46,Minor,Health,Natural,1,4,0,500,East,0
CLM104527,54,14.2,18600.135420433962,6078.18,8,37,Moderate,Life,Accident,1,4,5,2000,North,1
CLM104528,26,13.3,7514.48,6746.89,1,15,Total Loss,Life,Accident,0,1,18,1000,North,0
CLM104529,42,1.5,11127.4,609.68,9,80,Moderate,Health,Medical,0,3,4,500,East,0
CLM104530,42,2.5,4167.34,2967.58,1,59,Total Loss,Property,Theft,1,2,8,1000,South,0
CLM104531,50,3.0,7425.39,3681.96,12,79,Total Loss,Health,Theft,1,0,6,2500,Central,0
CLM104532,19,2.3,19984.03,7333.5,5,81,Major,Property,Theft,1,4,8,2000,East,0
CLM104533,36,4.0,4677.44,4260.55,10,48,Total Loss,Life,Accident,1,4,15,2000,North,0
CLM104534,63,13.9,5599.25,2522.76,6,3,Minor,Property,Fire,0,3,4,2500,Central,0
CLM104535,37,16.7,21754.16,3425.35,8,65,Minor,Health,Accident,0,2,9,2000,North,0
CLM104536,59,8.5,3937.23,3773.26,14,48,Total Loss,Property,Theft,0,0,14,2000,Central,0
CLM104537,58,14.0,5233.21,5524.97,3,30,Major,Auto,Accident,0,4,14,500,East,0
CLM104538,59,4.4,1265.55,808.16,7,65,Major,Auto,Accident,1,4,12,1500,West,0
CLM104539,46,19.5,20097.25,3420.89,13,53,Moderate,Health,Natural,1,0,19,500,West,0
CLM104540,23,7.3,15431.23,5349.16,9,1,Total Loss,Health,Medical,0,2,17,2500,Central,0
CLM104541,34,17.0,18781.46,2624.92,14,60,Moderate,Health,Fire,1,2,6,2500,North,0
CLM104542,42,18.9,4618.23,4938.13,12,14,Major,Life,Natural,0,2,7,1500,North,0
CLM104543,55,17.4,18441.33,3179.59,1,59,Minor,Life,Medical,1,4,7,500,North,0
CLM104544,21,1.8,14609.1,6190.41,5,42,Major,Life,Theft,1,1,10,500,East,0
CLM104545,47,13.2,23287.53649891881,954.48,5,56,Minor,Auto,Natural,1,4,8,500,Central,1
CLM104546,37,2.8,9639.15,7384.71,7,84,Moderate,Property,Medical,1,3,5,1000,East,0
CLM104547,20,0.6,13587.19,1787.09,8,29,Major,Auto,Natural,1,3,19,1000,West,0
CLM104548,40,1.5,11197.31,1689.1,1,62,Minor,Property,Accident,1,4,1,500,West,0
CLM104549,68,18.4,16401.13,6804.82,6,23,Moderate,Property,Accident,1,4,4,1000,North,0
CLM104550,35,18.2,7050.64548650653,7019.62,12,54,Major,Health,Natural,1,0,3,500,North,1
CLM104551,43,4.9,12671.1,1197.3,7,13,Total Loss,Health,Natural,1,2,19,2500,Central,0
CLM104552,73,11.2,9975.18,7315.39,12,27,Major,Life,Fire,1,0,14,500,West,0
CLM104553,53,19.1,22824.456702845197,2549.73,7,40,Moderate,Health,Theft,1,3,6,1000,Central,1
CLM104554,25,10.2,10505.7,5139.66,10,55,Major,Auto,Accident,1,3,0,1500,West,0
CLM104555,34,8.2,32989.09,1014.45,12,33,Moderate,Auto,Natural,1,1,18,2500,South,0
CLM104556,48,9.9,26608.03,3354.96,2,77,Minor,Auto,Medical,0,2,17,2000,Central,0
CLM104557,54,15.9,15896.36,3880.43,0,88,Major,Health,Theft,1,2,1,1500,South,0
CLM104558,62,9.8,34977.29006288544,4998.7,8,39,Moderate,Health,Medical,1,3,12,1500,East,1
CLM104559,74,15.8,3349.7688681414384,4439.54,5,82,Moderate,Property,Theft,1,0,13,2000,West,1
CLM104560,50,8.9,21438.18,3961.2,1,60,Total Loss,Property,Medical,1,4,2,2500,South,0
CLM104561,44,5.4,10987.79,7697.3,5,60,Minor,Health,Accident,0,2,15,2000,East,0
CLM104562,62,6.9,19034.13163428506,1887.67,12,68,Total Loss,Auto,Natural,1,4,13,2500,Central,1
CLM104563,21,2.0,3258.45,1684.96,9,19,Total Loss,Health,Natural,0,3,14,2500,South,0
CLM104564,39,10.2,2172.81,5850.64,6,41,Major,Life,Fire,1,1,2,2500,South,0
CLM104565,43,3.4,4163.007940934171,1059.14,18,31,Moderate,Life,Natural,1,3,1,1500,East,1
CLM104566,49,16.3,3647.41,4121.69,7,78,Moderate,Auto,Accident,1,4,2,2500,South,0
CLM104567,41,8.7,1459.11,4130.4,12,72,Moderate,Life,Theft,0,3,8,2000,East,0
CLM104568,63,15.4,20787.51,2825.19,13,67,Major,Health,Theft,1,2,7,1500,West,0
CLM104569,52,19.1,8009.387784508583,7478.33,4,43,Major,Health,Natural,0,4,18,2500,West,1
CLM104570,54,17.1,7900.57,2619.08,13,86,Minor,Property,Medical,1,4,19,1000,West,0
CLM104571,49,19.1,26950.05,2663.31,10,69,Total Loss,Life,Natural,0,1,19,1000,South,0
CLM104572,24,11.6,2826.71,2257.25,11,75,Minor,Life,Theft,1,2,14,2500,South,0
CLM104573,50,3.7,28081.25,1593.41,9,46,Minor,Life,Fire,1,0,11,1000,North,0
CLM104574,48,18.7,16305.63,3230.08,12,50,Major,Life,Theft,0,1,13,500,North,0
CLM104575,72,17.4,7278.93,5606.65,5,57,Moderate,Auto,Medical,0,2,17,1500,East,0
CLM104576,29,17.4,2880.17,6066.22,12,21,Major,Auto,Medical,1,0,1,500,South,0
CLM104577,28,14.0,2439.29,6600.64,5,23,Major,Health,Fire,0,4,10,1500,East,0
CLM104578,41,12.7,21037.85827403799,1981.58,11,59,Major,Life,Medical,0,1,0,2000,Central,1
CLM104579,25,0.8,3268.31,767.25,11,62,Minor,Property,Natural,1,4,18,1000,South,0
CLM104580,49,15.1,15182.007169581748,7810.14,2,74,Moderate,Health,Natural,1,4,13,1000,Central,1
CLM104581,74,2.3,1816.14,607.49,1,18,Major,Health,Theft,0,4,8,1000,South,0
CLM104582,55,5.6,14558.34,7705.09,12,23,Minor,Auto,Accident,1,2,2,2500,West,0
CLM104583,39,11.3,3354.65,6716.11,8,63,Major,Health,Natural,1,0,13,1500,East,0
CLM104584,51,9.3,22203.89,7340.56,7,19,Total Loss,Property,Natural,1,2,19,2500,North,0
CLM104585,36,0.8,14058.238766372484,3403.89,17,47,Moderate,Life,Fire,1,4,2,1000,West,1
CLM104586,69,16.6,24990.57,1979.01,12,57,Minor,Health,Natural,1,1,3,2000,North,0
CLM104587,37,17.6,4158.63,5048.48,3,43,Total Loss,Property,Theft,1,4,1,1000,South,0
CLM104588,73,13.8,20167.87,6059.38,5,64,Major,Auto,Fire,1,0,1,2500,Central,0
CLM104589,31,11.1,7076.16,1481.46,1,45,Total Loss,Auto,Natural,0,2,14,1000,Central,0
CLM104590,50,19.2,14124.35,6482.16,11,53,Total Loss,Life,Theft,0,0,12,500,West,0
CLM104591,27,2.8,1591.44,2064.45,4,38,Minor,Health,Fire,1,2,19,500,North,0
CLM104592,33,14.9,11255.21,4187.58,1,6,Moderate,Property,Accident,1,0,10,2500,East,0
CLM104593,21,3.0,3414.65,6923.62,14,53,Moderate,Auto,Theft,1,0,13,500,East,0
CLM104594,44,7.9,10992.33,1950.68,12,42,Minor,Property,Natural,1,2,16,1500,East,0
CLM104595,45,11.9,3286.07,2314.13,4,19,Major,Auto,Fire,1,2,14,1500,North,0
CLM104596,60,14.9,9619.51,970.78,6,83,Total Loss,Auto,Accident,0,2,13,2500,Central,0
CLM104597,33,0.6,2758.47,1599.61,6,24,Moderate,Life,Theft,0,3,18,500,Central,0
CLM104598,69,5.6,4725.99,1598.94,8,42,Moderate,Property,Accident,1,0,1,1500,West,0
CLM104599,50,11.0,14560.95,2025.71,2,84,Total Loss,Property,Theft,1,3,3,500,North,0
CLM104600,65,10.9,57364.21,2646.5,11,72,Major,Property,Natural,0,3,7,1000,South,0
CLM104601,36,12.9,9945.34,6612.38,3,26,Total Loss,Auto,Theft,1,4,11,500,South,0
CLM104602,38,6.4,48738.70736115814,7368.23,14,40,Minor,Life,Natural,1,3,12,500,East,1
CLM104603,39,11.0,12629.18,3547.1,13,35,Minor,Property,Theft,1,3,17,2500,Central,0
CLM104604,26,4.2,11348.03,1461.57,7,65,Major,Health,Fire,0,2,16,1000,Central,0
CLM104605,26,4.1,5303.535254178037,2178.57,13,40,Moderate,Property,Theft,1,2,12,1500,North,1
CLM104606,26,11.7,8507.489627225455,6021.54,8,90,Moderate,Auto,Theft,1,1,11,1500,North,1
CLM104607,44,13.9,33191.12,5580.69,7,78,Major,Life,Medical,0,0,6,500,West,0
CLM104608,34,2.8,19040.19344058203,7754.05,11,73,Major,Property,Medical,1,3,15,2000,North,1
CLM104609,61,2.9,15291.69,608.67,11,20,Minor,Property,Theft,0,3,13,2000,West,0
CLM104610,74,11.5,12269.06,6130.69,3,49,Minor,Property,Medical,1,0,4,1500,East,0
CLM104611,62,5.8,8143.52,4293.45,4,15,Major,Health,Natural,1,2,10,500,East,0
CLM104612,25,8.2,8360.85,7270.2,8,65,Moderate,Auto,Medical,1,2,7,500,Central,0
CLM104613,33,8.3,13160.9,4821.25,6,25,Total Loss,Health,Theft,1,0,8,1000,Central,0
CLM104614,35,4.0,3282.27,3850.01,13,43,Total Loss,Health,Accident,0,0,17,2500,Central,0
CLM104615,50,0.5,8347.2,5493.88,3,28,Total Loss,Auto,Accident,1,2,7,2000,South,0
CLM104616,18,17.1,19497.942353076945,6751.43,11,75,Minor,Auto,Theft,1,0,6,500,West,1
CLM104617,29,14.4,146697.82562380913,2618.74,17,90,Major,Property,Theft,1,2,7,1500,East,1
CLM104618,23,14.0,7495.35,1306.45,0,48,Moderate,Auto,Accident,0,0,14,2000,West,0
CLM104619,58,11.2,29191.036071839106,3747.64,3,25,Minor,Property,Fire,0,2,18,2500,South,1
CLM104620,72,14.2,8312.44410274693,2108.9,10,46,Major,Health,Medical,1,1,3,500,South,1
CLM104621,22,18.7,2015.86,3721.56,14,8,Major,Property,Fire,1,2,6,2000,East,0
CLM104622,33,13.5,31782.3,7932.86,7,76,Total Loss,Auto,Natural,0,2,3,500,East,0
CLM104623,35,5.7,20680.88,4805.92,14,31,Total Loss,Property,Accident,1,3,14,2500,Central,0
CLM104624,66,11.6,20162.577100569073,5702.0,17,78,Moderate,Health,Accident,0,2,1,1000,South,1
CLM104625,35,9.1,11535.18,5584.46,0,58,Moderate,Auto,Fire,1,0,11,2000,Central,0
CLM104626,18,11.4,3188.3,6655.26,12,31,Total Loss,Auto,Natural,1,4,5,2500,East,0
CLM104627,36,10.6,19421.95,7580.96,14,83,Total Loss,Life,Fire,1,0,5,1000,South,0
CLM104628,71,17.2,2093.89,5441.14,10,42,Major,Property,Natural,0,3,13,1000,South,0
CLM104629,25,13.2,22222.45,4070.71,1,82,Moderate,Property,Theft,1,0,5,2500,North,0
CLM104630,20,4.2,12872.53,2883.73,12,58,Major,Property,Theft,0,1,0,1500,South,0
CLM104631,42,1.7,5903.63,3202.06,3,29,Moderate,Health,Accident,0,4,5,2500,Central,0
CLM104632,22,8.8,73891.32407105969,3008.6,6,27,Moderate,Health,Theft,1,4,17,500,North,1
CLM104633,72,0.8,181304.43601460435,2933.49,4,90,Minor,Auto,Fire,0,3,15,1500,South,1
CLM104634,57,6.7,5402.47,5709.69,4,25,Total Loss,Auto,Natural,1,4,0,1000,North,0
CLM104635,36,7.7,45048.19832011578,4907.82,13,27,Minor,Health,Accident,0,2,18,2000,South,1
CLM104636,35,7.8,21804.4,2014.96,5,33,Moderate,Property,Theft,0,3,17,1000,West,0
CLM104637,67,19.6,21626.76,7772.2,14,40,Major,Property,Accident,0,1,1,2000,Central,0
CLM104638,70,6.4,48280.74,3707.94,5,85,Moderate,Health,Accident,1,4,18,2000,Central,0
CLM104639,48,5.7,30116.400030624638,4745.65,8,46,Minor,Property,Natural,0,4,16,2500,North,1
CLM104640,50,3.0,50987.41160305226,5769.51,8,90,Total Loss,Health,Fire,1,3,17,2500,West,1
CLM104641,64,10.5,27048.62,5102.58,2,54,Major,Property,Fire,1,4,3,1000,North,0
CLM104642,35,3.5,29777.32490733214,2832.89,16,79,Moderate,Property,Medical,1,4,17,2500,North,1
CLM104643,74,12.5,10850.24,6482.8,5,84,Moderate,Life,Fire,1,1,4,1000,East,0
CLM104644,56,3.5,6755.29,1326.15,5,35,Total Loss,Auto,Theft,1,1,11,2500,North,0
CLM104645,33,11.7,23768.32,4767.47,4,39,Moderate,Property,Medical,1,3,14,2500,South,0
CLM104646,33,16.6,18384.79,2549.88,5,22,Moderate,Property,Medical,0,4,14,2000,East,0
CLM104647,64,1.3,9998.68,5118.22,10,25,Total Loss,Health,Medical,1,0,2,1500,East,0
CLM104648,55,8.7,22343.31487279624,2134.95,7,47,Minor,Life,Medical,1,3,2,2500,North,1
CLM104649,58,9.5,2130.39,6291.5,12,78,Minor,Life,Fire,0,1,10,2500,East,0
CLM104650,24,15.9,1097.84,2206.52,0,33,Minor,Health,Medical,0,0,19,1000,Central,0
CLM104651,31,9.6,12290.08,7177.94,5,85,Minor,Health,Theft,1,4,13,2000,East,0
CLM104652,60,11.6,9106.21,6961.66,4,27,Major,Health,Theft,0,3,6,2000,East,0
CLM104653,70,15.9,71797.81244430217,3217.95,12,74,Major,Property,Accident,1,3,17,1500,South,1
CLM104654,65,11.4,12734.73,3393.65,8,63,Total Loss,Health,Theft,0,1,5,1500,Central,0
CLM104655,42,7.5,42399.48,5761.28,13,70,Total Loss,Auto,Accident,1,2,5,1500,East,0
CLM104656,49,2.2,12577.818891926148,1177.8,9,87,Total Loss,Health,Theft,0,2,10,2500,South,1
CLM104657,55,14.7,70304.78,1106.9,12,61,Major,Property,Medical,1,2,2,1000,Central,0
CLM104658,39,17.5,6305.6,1522.43,11,41,Moderate,Auto,Natural,0,3,13,500,East,0
CLM104659,33,19.4,16426.11,4718.57,11,23,Major,Property,Medical,1,1,11,1000,North,0
CLM104660,69,18.6,11452.92,1617.52,9,34,Minor,Auto,Fire,1,1,13,2000,East,0
CLM104661,46,16.0,7684.38,2582.13,3,76,Minor,Auto,Accident,1,2,14,1500,Central,0
CLM104662,33,13.0,3250.3,5351.84,2,54,Moderate,Auto,Natural,0,0,8,500,East,0
CLM104663,29,15.7,8638.888979850719,617.18,12,82,Total Loss,Property,Theft,1,2,18,2000,Central,1
CLM104664,34,8.9,45592.40852657089,1851.77,16,90,Major,Auto,Medical,1,3,11,1500,North,1
CLM104665,54,12.1,8113.58,7474.48,0,58,Moderate,Life,Accident,1,0,6,500,East,0
CLM104666,44,7.3,49777.95,5476.83,6,82,Moderate,Life,Accident,1,1,16,1000,Central,0
CLM104667,42,6.9,19023.040170061486,2791.63,8,53,Major,Property,Theft,0,4,13,2000,South,1
CLM104668,30,15.3,62587.5,839.78,3,84,Moderate,Life,Accident,0,0,14,2500,East,0
CLM104669,25,9.4,4449.19,4895.37,8,60,Total Loss,Auto,Theft,1,1,13,500,North,0
CLM104670,73,4.6,2627.39,2171.5,6,79,Major,Health,Theft,0,0,18,500,South,0
CLM104671,22,4.4,13627.3223954606,7701.32,14,56,Major,Health,Medical,1,2,18,1000,East,1
CLM104672,29,17.3,33518.82,5652.21,12,68,Moderate,Auto,Accident,1,0,13,1000,Central,0
CLM104673,58,13.7,12067.52,7805.93,7,59,Total Loss,Life,Fire,1,0,7,2000,West,0
CLM104674,20,11.1,3186.66,6866.74,3,5,Total Loss,Auto,Fire,0,0,12,2500,South,0
CLM104675,52,8.3,8875.545664666362,4122.71,13,90,Minor,Health,Medical,1,3,3,1500,Central,1
CLM104676,50,8.9,6593.39,5521.72,11,10,Major,Health,Medical,1,3,11,500,South,0
CLM104677,74,1.6,29074.50504449467,6590.8,12,37,Minor,Property,Theft,1,2,0,500,East,1
CLM104678,39,9.4,7060.52,4836.34,7,78,Total Loss,Health,Fire,0,4,4,2000,North,0
CLM104679,67,16.0,21618.69,961.16,3,50,Total Loss,Property,Accident,1,3,3,1500,North,0
CLM104680,73,8.1,15368.16,4028.35,14,18,Minor,Life,Fire,0,4,15,1500,South,0
CLM104681,61,8.0,32051.13,1479.3,0,49,Major,Auto,Medical,0,3,18,1500,West,0
CLM104682,26,0.8,20553.563237317478,5861.35,13,90,Minor,Property,Medical,1,1,19,2000,East,1
CLM104683,58,9.4,7033.52,5604.72,14,2,Total Loss,Auto,Theft,1,1,18,500,Central,0
CLM104684,35,1.0,84876.51,7946.81,7,2,Total Loss,Property,Accident,1,0,2,1000,East,0
CLM104685,67,11.6,7592.31,5216.07,0,30,Moderate,Life,Medical,1,4,15,500,West,0
CLM104686,46,10.4,9395.06,6501.03,12,46,Moderate,Life,Accident,0,0,6,1000,Central,0
CLM104687,56,16.9,25842.22,2512.16,11,7,Minor,Property,Fire,1,0,4,1000,West,0
CLM104688,44,11.8,2392.2,3050.18,2,16,Moderate,Property,Theft,1,3,19,2000,East,0
CLM104689,53,6.8,20274.752313027962,7377.68,9,83,Total Loss,Life,Fire,1,3,0,1500,East,1
CLM104690,62,10.6,2344.11,6163.94,2,59,Major,Auto,Medical,0,0,10,2000,South,0
CLM104691,34,14.1,3250.24,5414.52,12,74,Major,Life,Medical,1,3,16,1000,West,0
CLM104692,73,2.3,1069.77,2405.21,7,20,Minor,Auto,Accident,1,1,11,500,North,0
CLM104693,51,12.6,1143.85,5739.33,4,69,Moderate,Property,Medical,1,1,17,1000,West,0
CLM104694,63,18.4,8177.5,7150.73,2,20,Minor,Auto,Accident,1,4,1,2000,West,0
CLM104695,20,6.3,64411.60351056972,2230.98,7,90,Moderate,Property,Natural,0,1,9,500,Central,1
CLM104696,22,12.7,14264.77,5795.93,4,54,Major,Auto,Medical,0,0,18,1500,Central,0
CLM104697,31,16.5,16114.34,3452.7,7,27,Moderate,Property,Fire,1,2,15,2000,South,0
CLM104698,20,10.5,11986.09,1390.76,11,80,Moderate,Health,Fire,1,3,7,2500,North,0
CLM104699,40,14.5,74491.81663935591,6225.96,11,90,Minor,Health,Accident,1,0,1,1000,East,1
CLM104700,56,6.6,32851.37,1753.53,5,74,Major,Life,Natural,0,3,4,1500,North,0
CLM104701,47,6.5,29430.89,2396.72,9,45,Moderate,Life,Medical,1,4,3,1500,North,0
CLM104702,67,13.5,26080.24,6372.07,2,43,Major,Property,Theft,1,0,3,500,North,0
CLM104703,62,14.3,4026.48,6066.0,1,88,Moderate,Auto,Theft,1,0,0,2000,South,0
CLM104704,40,18.8,14516.46,2406.37,10,24,Major,Property,Fire,1,0,14,1000,South,0
CLM104705,44,4.9,14089.97,7557.23,2,70,Moderate,Health,Medical,1,4,12,2500,North,0
CLM104706,71,9.6,12259.86,2114.64,8,48,Total Loss,Health,Theft,0,0,16,1000,East,0
CLM104707,27,5.4,10832.36,7952.17,6,45,Major,Property,Accident,1,3,5,2000,East,0
CLM104708,42,2.1,6102.755032316481,6034.25,21,90,Total Loss,Health,Medical,0,2,19,1500,East,1
CLM104709,30,8.4,2616.51,3443.81,10,62,Total Loss,Life,Fire,1,0,12,2500,South,0
CLM104710,33,7.8,35884.98,1477.62,10,76,Total Loss,Property,Natural,1,4,11,500,Central,0
CLM104711,58,5.8,15921.34,2903.82,8,87,Moderate,Life,Accident,1,4,11,2000,East,0
CLM104712,51,6.3,5563.62,1953.04,12,11,Major,Life,Accident,0,0,19,1000,Central,0
CLM104713,72,7.5,5912.99,5163.8,14,77,Moderate,Life,Medical,0,4,9,2000,North,0
CLM104714,54,19.8,15131.62,3176.41,5,56,Moderate,Health,Natural,1,1,1,500,East,0
CLM104715,39,15.8,8836.77,2712.55,7,72,Major,Auto,Accident,1,4,14,1000,North,0
CLM104716,34,1.9,9732.79,6178.5,9,63,Minor,Auto,Natural,1,2,18,2500,North,0
CLM104717,40,17.5,5175.63892417154,2229.5,14,57,Moderate,Auto,Fire,1,1,3,1000,West,1
CLM104718,71,12.8,3240.37,4901.67,8,3,Total Loss,Life,Accident,1,3,13,1000,North,0
CLM104719,53,17.9,21525.161734159406,1959.47,5,85,Moderate,Property,Theft,1,1,0,500,North,1
CLM104720,66,7.2,19043.92,5860.99,6,82,Minor,Life,Fire,1,2,0,1000,South,0
CLM104721,26,9.6,1738.25,5188.41,8,64,Total Loss,Life,Fire,0,1,17,2000,North,0
CLM104722,69,18.0,7109.55,6486.15,1,5,Moderate,Property,Accident,1,0,14,1500,East,0
CLM104723,19,5.8,18815.19,1013.73,11,64,Major,Auto,Theft,0,4,10,500,South,0
CLM104724,49,18.4,24556.92,2075.79,6,88,Total Loss,Auto,Natural,1,0,17,500,West,0
CLM104725,73,16.7,4164.9,1658.45,4,21,Minor,Auto,Theft,1,0,9,500,West,0
CLM104726,67,19.6,52751.429243668485,1929.21,12,31,Moderate,Life,Fire,1,0,3,2000,North,1
CLM104727,70,6.8,95824.24570385682,1272.61,8,90,Major,Life,Accident,1,1,13,2000,Central,1
CLM104728,39,5.1,36597.07,4715.61,0,28,Total Loss,Health,Theft,0,3,17,2000,West,0
CLM104729,60,7.0,24365.22,4950.74,10,66,Total Loss,Auto,Theft,1,4,0,2000,West,0
CLM104730,30,19.1,19688.95,6826.17,12,16,Major,Life,Fire,1,1,6,1000,West,0
CLM104731,25,7.0,5020.9,3633.04,14,1,Minor,Health,Natural,1,0,3,500,East,0
CLM104732,18,11.5,16072.86,4492.89,9,31,Total Loss,Life,Theft,0,2,3,500,Central,0
CLM104733,34,8.4,48543.032464219126,7934.78,10,43,Minor,Life,Theft,0,2,17,2500,North,1
CLM104734,29,8.2,8833.89,4488.84,14,57,Minor,Auto,Medical,0,0,8,1500,North,0
CLM104735,21,4.3,11189.12,4801.82,5,52,Major,Property,Fire,0,3,1,1000,South,0
CLM104736,70,11.0,18763.95,7969.38,12,85,Total Loss,Life,Medical,0,4,4,1500,East,0
CLM104737,30,17.1,46580.08,7955.97,7,46,Moderate,Life,Fire,0,1,5,1000,Central,0
CLM104738,48,1.5,6249.88,3680.23,2,3,Major,Life,Fire,1,3,2,1000,South,0
CLM104739,58,17.8,5242.67,5262.1,7,37,Major,Auto,Medical,1,2,18,1000,Central,0
CLM104740,24,13.5,14812.27,4106.02,7,12,Minor,Life,Natural,1,0,4,500,West,0
CLM104741,40,12.5,3102.72,5905.37,11,60,Moderate,Health,Natural,0,1,8,1500,Central,0
CLM104742,41,12.7,14103.24,7537.9,0,86,Major,Auto,Fire,1,3,19,1500,South,0
CLM104743,22,6.3,5889.175231260674,2822.44,8,90,Minor,Health,Medical,1,3,5,2000,East,1
CLM104744,22,8.6,11117.35,6641.56,6,76,Total Loss,Auto,Theft,1,3,4,1500,East,0
CLM104745,34,16.1,15530.13,5411.37,12,83,Minor,Life,Fire,1,1,5,2000,West,0
CLM104746,47,6.5,2090.33,2601.39,13,32,Moderate,Life,Fire,0,4,14,2500,North,0
CLM104747,26,9.7,4478.09,6479.75,10,37,Moderate,Health,Accident,1,1,10,2000,South,0
CLM104748,23,0.9,7127.97,3703.5,0,28,Minor,Health,Natural,1,0,17,1000,North,0
CLM104749,42,14.8,18800.901822899308,1402.98,5,78,Total Loss,Auto,Medical,1,1,18,500,West,1
CLM104750,36,8.6,17910.02,7950.62,2,31,Moderate,Auto,Theft,1,3,11,1000,Central,0
CLM104751,33,10.7,12294.14,3692.35,5,10,Moderate,Property,Theft,1,4,11,2500,Central,0
CLM104752,38,2.7,8221.64,4561.64,4,17,Total Loss,Property,Fire,1,4,6,500,West,0
CLM104753,19,19.8,9986.01,6559.71,11,44,Major,Property,Theft,1,0,15,2500,East,0
CLM104754,27,6.4,3313.6851167559707,7706.57,17,59,Moderate,Life,Theft,1,0,11,1000,South,1
CLM104755,33,12.9,49192.30480877859,7046.66,19,43,Minor,Health,Fire,1,2,3,500,West,1
CLM104756,54,11.8,1628.04,4437.9,6,19,Total Loss,Health,Natural,1,2,9,2500,West,0
CLM104757,32,15.8,27519.25,4592.72,2,6,Moderate,Property,Accident,1,2,16,2000,South,0
CLM104758,30,6.2,12680.46,2606.65,10,70,Major,Property,Natural,0,1,14,1500,East,0
CLM104759,30,15.2,20153.341444962312,3971.02,6,40,Moderate,Auto,Natural,1,4,7,1000,East,1
CLM104760,49,8.0,19290.29,7601.29,10,42,Major,Property,Accident,0,0,13,2000,South,0
CLM104761,62,8.5,56631.58443240495,5952.06,16,37,Moderate,Health,Fire,0,2,17,2500,North,1
CLM104762,64,13.6,43877.73,589.08,2,28,Moderate,Auto,Natural,0,0,7,2500,Central,0
CLM104763,63,15.8,12758.22,1373.8,7,31,Minor,Property,Medical,0,2,13,500,South,0
CLM104764,25,13.5,3449.4,7428.58,4,44,Total Loss,Life,Medical,0,1,15,2000,East,0
CLM104765,60,18.0,88507.32681634786,6865.39,19,90,Total Loss,Property,Accident,0,1,18,2500,North,1
CLM104766,35,6.1,4215.660505686837,4146.23,7,90,Minor,Life,Medical,1,3,6,500,West,1
CLM104767,73,18.1,25702.2,5127.34,13,58,Total Loss,Property,Fire,0,0,16,1500,West,0
CLM104768,53,3.1,18111.29,2672.35,7,2,Total Loss,Auto,Theft,0,3,4,1500,West,0
CLM104769,43,13.4,36265.23,6446.23,5,38,Total Loss,Life,Fire,1,1,12,500,Central,0
CLM104770,27,11.2,35163.0,5024.88,14,50,Moderate,Life,Accident,1,1,17,2000,East,0
CLM104771,48,10.1,1819.28,5711.19,2,7,Moderate,Auto,Theft,0,0,17,500,North,0
CLM104772,50,6.6,15102.85,3311.82,13,45,Major,Life,Medical,1,3,18,500,East,0
CLM104773,46,10.3,5022.891946013947,3728.29,11,81,Major,Auto,Natural,1,3,17,2000,Central,1
CLM104774,22,3.7,2225.78,2057.62,0,5,Total Loss,Property,Medical,0,3,19,1500,Central,0
CLM104775,30,7.7,15917.45939312528,7610.39,7,73,Total Loss,Auto,Fire,1,0,19,2500,South,1
CLM104776,18,2.4,2540.42,7599.18,14,40,Total Loss,Auto,Fire,1,0,16,1500,East,0
CLM104777,40,11.7,20523.92,6633.13,13,78,Minor,Auto,Accident,1,0,3,2000,West,0
CLM104778,57,2.4,53077.86,7516.66,11,53,Moderate,Auto,Natural,0,4,16,1000,South,0
CLM104779,20,3.6,13645.01,5489.96,12,75,Total Loss,Health,Natural,0,1,18,2000,East,0
CLM104780,20,2.2,5021.5,2259.89,13,40,Total Loss,Life,Theft,0,4,7,1500,South,0
CLM104781,24,7.9,28792.37,6201.58,8,47,Moderate,Property,Theft,0,4,19,1500,South,0
CLM104782,53,16.9,29770.39,2939.57,11,69,Major,Auto,Fire,0,1,0,2000,North,0
CLM104783,52,18.2,20795.58,3803.61,6,26,Total Loss,Health,Accident,1,2,6,2000,South,0
CLM104784,32,1.9,15322.83,2557.63,14,46,Total Loss,Health,Fire,1,2,7,2000,Central,0
CLM104785,57,12.9,31350.73,3677.16,10,76,Total Loss,Property,Natural,1,2,4,1500,West,0
CLM104786,20,13.8,8938.811607795187,5594.88,18,48,Total Loss,Life,Natural,0,0,8,500,North,1
CLM104787,46,10.9,119912.45094980649,1329.58,9,87,Moderate,Property,Fire,0,0,6,1000,South,1
CLM104788,47,13.5,45119.56,1289.05,5,13,Moderate,Auto,Natural,1,3,3,500,North,0
CLM104789,56,5.1,31834.98,5628.28,10,60,Moderate,Life,Theft,1,3,7,1500,West,0
CLM104790,35,10.0,5328.48,6346.86,4,66,Major,Life,Natural,1,4,1,500,West,0
CLM104791,28,8.1,53396.23258664082,4636.0,19,90,Total Loss,Property,Theft,1,3,4,2000,North,1
CLM104792,60,2.2,11326.52,1862.31,11,24,Major,Property,Medical,0,0,2,2500,East,0
CLM104793,66,12.7,14555.44,3730.68,5,64,Major,Life,Accident,0,4,4,2000,West,0
CLM104794,55,10.2,28545.14,6186.32,6,23,Moderate,Property,Accident,1,3,0,1000,Central,0
